,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),area
2117,3,True,True,True,Tehransar,3750000000.0,125000.0,125.0
2118,2,True,True,True,Shahr-e-Ziba,2510000000.0,83666.67,83.0
2119,3,True,True,True,Railway,5850000000.0,195000.0,131.0
2120,2,True,True,True,Central Janatabad,4870000000.0,162333.33,115.0
2121,1,True,True,False,Andisheh,650000000.0,21666.67,50.0
2122,2,True,True,True,West Ferdows Boulevard,3600000000.0,120000.0,91.0
2123,2,True,True,True,Central Janatabad,3395000000.0,113166.67,80.0
2124,1,False,True,False,Qasr-od-Dasht,720000000.0,24000.0,40.0
2125,2,True,True,True,Shahr-e-Ziba,2150000000.0,71666.67,68.0
2126,2,True,True,True,Shahran,3920000000.0,130666.67,110.0
2127,1,True,True,False,,730000000.0,24333.33,63.0
2128,1,True,True,False,Beryanak,830000000.0,27666.67,50.0
2129,2,True,True,True,Shahr-e-Ziba,5550000000.0,185000.0,110.0
2130,2,True,True,True,Shahr-e-Ziba,2920000000.0,97333.33,95.0
2131,2,True,True,True,Southern Janatabad,2250000000.0,75000.0,65.0
2132,2,True,True,True,Persian Gulf Martyrs Lake,3024000000.0,100800.0,108.0
2133,2,False,True,False,Beryanak,930000000.0,31000.0,62.0
2134,1,False,True,True,Hashemi,830000000.0,27666.67,37.0
2135,2,True,True,True,West Ferdows Boulevard,3650000000.0,121666.67,105.0
2136,1,False,True,False,Salsabil,770000000.0,25666.67,41.0
2137,2,True,True,True,Shahrakeh Naft,4600000000.0,153333.33,85.0
2138,3,True,True,True,Shahrake Gharb,12350000000.0,411666.67,150.0
2139,2,True,True,True,East Ferdows Boulevard,2800000000.0,93333.33,83.0
2140,3,True,True,True,Valiasr,10000000000.0,333333.33,174.0
2141,3,True,True,True,Yousef Abad,4725000000.0,157500.0,105.0
2142,2,False,False,True,Waterfall,1265000000.0,42166.67,57.0
2143,3,True,True,True,Sadeghieh,7000000000.0,233333.33,200.0
2144,2,False,False,False,Baghestan,600000000.0,20000.0,75.0
2145,2,False,False,False,Pardis,900000000.0,30000.0,87.0
2146,2,False,True,False,Qasr-od-Dasht,1260000000.0,42000.0,63.0
2147,2,True,True,True,Central Janatabad,2240000000.0,74666.67,64.0
2148,2,False,False,False,Ostad Moein,1200000000.0,40000.0,65.0
2149,2,True,True,True,Pardis,650000000.0,21666.67,87.0
2150,1,False,True,False,Shahryar,570000000.0,19000.0,44.0
2151,2,False,False,False,Pakdasht,355000000.0,11833.33,85.0
2152,1,False,True,False,Ahang,800000000.0,26666.67,43.0
2153,3,True,True,True,Sattarkhan,4900000000.0,163333.33,118.0
2154,2,True,True,True,Shahran,2700000000.0,90000.0,92.0
2155,3,True,True,True,Sattarkhan,3400000000.0,113333.33,124.0
2156,1,False,True,False,Jeyhoon,950000000.0,31666.67,56.0
2157,1,False,True,False,Pirouzi,870000000.0,29000.0,40.0
2158,2,True,True,True,West Ferdows Boulevard,2970000000.0,99000.0,92.0
2159,2,True,True,True,Central Janatabad,3330000000.0,111000.0,86.0
2160,2,True,True,False,Shahran,1850000000.0,61666.67,51.0
2161,1,False,False,False,Baghestan,560000000.0,18666.67,70.0
2162,2,True,True,True,Shahrake Qods,1062000000.0,35400.0,85.0
2163,1,False,True,False,Ostad Moein,900000000.0,30000.0,51.0
2164,2,True,True,True,Ray,3400000000.0,113333.33,131.0
2165,1,False,True,False,Komeil,820000000.0,27333.33,48.0
2166,2,True,True,False,Andisheh,773000000.0,25766.67,84.0
2167,2,True,True,True,Hashemi,2350000000.0,78333.33,95.0
2168,2,True,True,True,Eskandari,2960000000.0,98666.67,74.0
2169,2,True,True,True,East Ferdows Boulevard,2500000000.0,83333.33,68.0
2170,4,True,True,True,Persian Gulf Martyrs Lake,4800000000.0,160000.0,240.0
2171,2,False,False,False,Shahryar,9720000000.0,324000.0,
2172,1,False,True,False,Qasr-od-Dasht,770000000.0,25666.67,44.0
2173,2,True,True,True,Shahran,2850000000.0,95000.0,82.0
2174,1,True,True,False,Salsabil,1050000000.0,35000.0,44.0
2175,1,False,True,False,Pirouzi,960000000.0,32000.0,42.0
2176,1,True,True,True,Aqdasieh,4000000000.0,133333.33,63.0
2177,2,False,True,True,Salehabad,750000000.0,25000.0,110.0
2178,3,True,True,True,Niavaran,31000000000.0,1033333.33,235.0
2179,2,True,True,False,Absard,3100000000.0,103333.33,500.0
2180,1,True,True,False,Feiz Garden,1930000000.0,64333.33,57.0
2181,3,True,True,True,Pakdasht,1280000000.0,42666.67,170.0
2182,2,True,True,False,Golestan,2050000000.0,68333.33,115.0
2183,2,True,True,True,Southern Program Organization,2700000000.0,90000.0,68.0
2184,1,False,True,True,Baghestan,620000000.0,20666.67,62.0
2185,1,True,True,True,Shahr-e-Ziba,2200000000.0,73333.33,56.0
2186,2,True,True,True,Shahran,3110000000.0,103666.67,75.0
2187,2,True,True,True,Pasdaran,5850000000.0,195000.0,95.0
2188,3,True,True,True,Zafar,10368000000.0,345600.0,144.0
2189,1,False,False,True,Qarchak,380000000.0,12666.67,50.0
2190,2,True,True,False,Sattarkhan,2100000000.0,70000.0,78.0
2191,2,True,False,True,Ray,2050000000.0,68333.33,95.0
2192,2,True,True,True,Ray,1800000000.0,60000.0,90.0
2193,2,True,True,True,Punak,4200000000.0,140000.0,95.0
2194,4,True,True,True,Niavaran,72000000000.0,2400000.0,350.0
2195,2,True,True,True,West Ferdows Boulevard,2330000000.0,77666.67,71.0
2196,1,False,False,False,Pishva,380000000.0,12666.67,80.0
2197,1,True,False,True,Ostad Moein,1000000000.0,33333.33,44.0
2198,1,True,True,True,Jeyhoon,1150000000.0,38333.33,46.0
2199,2,True,True,False,Sattarkhan,2010000000.0,67000.0,78.0
2200,2,False,True,False,Karoon,1070000000.0,35666.67,67.0
2201,1,True,True,False,Andisheh,110000000.0,3666.67,49.0
2202,2,True,True,True,Andisheh,1200000000.0,40000.0,105.0
2203,2,False,True,True,Beryanak,1290000000.0,43000.0,72.0
2204,2,False,True,True,Salsabil,1220000000.0,40666.67,65.0
2205,2,True,True,True,West Pars,2160000000.0,72000.0,80.0
2206,2,False,True,False,Jeyhoon,1187000000.0,39566.67,66.0
2207,2,False,True,False,Jeyhoon,1210000000.0,40333.33,58.0
2208,2,False,True,False,Salsabil,1215000000.0,40500.0,67.0
2209,2,True,True,False,Andisheh,1068000000.0,35600.0,89.0
2210,2,True,True,True,Beryanak,1450000000.0,48333.33,75.0
2211,2,False,True,True,Si Metri Ji,1440000000.0,48000.0,85.0
2212,2,True,True,True,Central Janatabad,4300000000.0,143333.33,94.0
2213,2,True,True,False,Jeyhoon,1440000000.0,48000.0,67.0
2214,1,False,True,True,Shahrake Qods,920000000.0,30666.67,60.0
2215,1,True,False,True,Beryanak,1415000000.0,47166.67,67.0
2216,2,False,False,True,Beryanak,1310000000.0,43666.67,65.0
2217,2,False,True,True,Beryanak,1300000000.0,43333.33,72.0
2218,2,True,True,True,Salsabil,1350000000.0,45000.0,62.0
2219,1,False,True,True,Ostad Moein,999000000.0,33300.0,37.0
2220,3,True,True,True,Shahr-e-Ziba,3550000000.0,118333.33,105.0
2221,2,False,False,True,Parand,417000000.0,13900.0,78.0
2222,1,False,True,False,Baghestan,450000000.0,15000.0,53.0
2223,2,False,True,True,Shahr-e-Ziba,2450000000.0,81666.67,80.0
2224,2,True,True,True,Persian Gulf Martyrs Lake,2850000000.0,95000.0,88.0
2225,1,False,True,False,Andisheh,370000000.0,12333.33,39.0
2226,2,True,True,True,Jordan,6144000000.0,204800.0,128.0
2227,2,True,True,True,Shahrake Shahid Bagheri,2450000000.0,81666.67,87.0
2228,1,False,True,False,Beryanak,830000000.0,27666.67,48.0
2229,2,True,True,True,Pardis,500000000.0,16666.67,86.0
2230,2,True,True,True,Pardis,600000000.0,20000.0,86.0
2231,2,True,True,True,Punak,2300000000.0,76666.67,75.0
2232,3,True,True,True,Jordan,6160000000.0,205333.33,110.0
2233,3,True,True,True,Heravi,9300000000.0,310000.0,172.0
2234,3,True,True,True,Yousef Abad,11600000000.0,386666.67,147.0
2235,1,True,True,False,Enghelab,1540000000.0,51333.33,70.0
2236,3,True,True,True,Niavaran,28500000000.0,950000.0,235.0
2237,2,True,True,True,Heravi,6000000000.0,200000.0,115.0
2238,2,True,True,True,Pakdasht,1090000000.0,36333.33,114.0
2239,1,True,True,False,Pirouzi,1380000000.0,46000.0,40.0
2240,3,True,True,True,Yousef Abad,8450000000.0,281666.67,125.0
2241,2,True,True,True,Golestan,1315000000.0,43833.33,90.0
2242,2,False,True,True,Gisha,1794000000.0,59800.0,78.0
2243,2,True,False,True,,1440000000.0,48000.0,62.0
2244,1,False,True,False,Ostad Moein,1050000000.0,35000.0,47.0
2245,3,True,True,True,Yousef Abad,4900000000.0,163333.33,114.0
2246,1,True,True,True,Southern Janatabad,2500000000.0,83333.33,65.0
2247,1,False,True,False,Baghestan,410000000.0,13666.67,50.0
2248,2,True,True,True,Islamshahr Elahieh,1750000000.0,58333.33,125.0
2249,1,False,False,False,Salsabil,815000000.0,27166.67,41.0
2250,3,True,True,True,Yousef Abad,8200000000.0,273333.33,136.0
2251,1,False,True,False,Jeyhoon,800000000.0,26666.67,40.0
2252,2,False,True,False,Si Metri Ji,650000000.0,21666.67,60.0
2253,2,True,True,True,Pirouzi,1750000000.0,58333.33,75.0
2254,3,True,True,True,Yousef Abad,8000000000.0,266666.67,120.0
2255,3,True,True,True,Pakdasht,1000000000.0,33333.33,165.0
2256,2,False,True,False,Pakdasht,640000000.0,21333.33,110.0
2257,2,True,True,True,Shahran,4640000000.0,154666.67,116.0
2258,2,True,True,True,Shahran,4500000000.0,150000.0,115.0
2259,2,False,True,True,Pakdasht,460000000.0,15333.33,77.0
2260,3,True,True,True,Yousef Abad,7000000000.0,233333.33,120.0
2261,2,False,True,True,Pakdasht,660000000.0,22000.0,100.0
2262,3,True,True,True,Yousef Abad,6000000000.0,200000.0,130.0
2263,1,True,True,True,Islamshahr,1200000000.0,40000.0,60.0
2264,2,False,True,True,Parand,385000000.0,12833.33,75.0
2265,3,True,True,False,Niavaran,8500000000.0,283333.33,128.0
2266,2,True,True,True,Zaferanieh,15000000000.0,500000.0,150.0
2267,3,True,True,True,Yousef Abad,10000000000.0,333333.33,135.0
2268,1,True,True,True,Zafar,1200000000.0,40000.0,60.0
2269,1,False,False,False,Elahieh,815000000.0,27166.67,41.0
2270,2,True,True,True,Niavaran,9000000000.0,300000.0,113.0
2271,1,False,True,True,Andisheh,665000000.0,22166.67,52.0
2272,2,True,True,True,Aqdasieh,7000000000.0,233333.33,100.0
2273,2,True,True,False,Punak,2650000000.0,88333.33,66.0
2274,3,True,True,True,Niavaran,29000000000.0,966666.67,200.0
2275,3,True,True,True,Niavaran,22100000000.0,736666.67,170.0
2276,2,True,True,True,Gheitarieh,8300000000.0,276666.67,100.0
2277,1,True,True,True,Kamranieh,10000000000.0,333333.33,90.0
2278,3,True,True,True,Niavaran,14000000000.0,466666.67,200.0
2279,1,True,False,True,Ray - Montazeri,1250000000.0,41666.67,51.0
2280,2,True,True,False,Punak,2680000000.0,89333.33,70.0
2281,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33,73.0
2282,2,False,False,False,Islamshahr,7800000000.0,260000.0,245.0
2283,2,True,True,True,Darabad,5850000000.0,195000.0,87.0
2284,2,True,True,True,Velenjak,9000000000.0,300000.0,120.0
2285,3,True,True,True,Elahieh,12825000000.0,427500.0,171.0
2286,2,True,True,False,Punak,2460000000.0,82000.0,66.0
2287,2,True,True,True,Aqdasieh,5200000000.0,173333.33,77.0
2288,1,True,True,False,Narmak,1250000000.0,41666.67,40.0
2289,2,True,True,True,Shahr-e-Ziba,2800000000.0,93333.33,105.0
2290,1,True,True,True,Ozgol,3000000000.0,100000.0,50.0
2291,2,True,True,False,Amirabad,3400000000.0,113333.33,94.0
2292,2,True,True,False,West Ferdows Boulevard,2150000000.0,71666.67,65.0
2293,1,True,True,False,Valiasr,750000000.0,25000.0,57.0
2294,2,True,True,True,Parand,410000000.0,13666.67,79.0
2295,2,False,True,False,Jeyhoon,650000000.0,21666.67,60.0
2296,2,True,True,True,West Ferdows Boulevard,2300000000.0,76666.67,68.0
2297,2,True,True,False,Firoozkooh Kuhsar,750000000.0,25000.0,86.0
2298,2,True,True,True,West Ferdows Boulevard,2700000000.0,90000.0,80.0
2299,2,True,True,False,West Ferdows Boulevard,2300000000.0,76666.67,68.0
2300,1,True,True,False,Narmak,1330000000.0,44333.33,43.0
2301,1,True,True,True,West Ferdows Boulevard,1900000000.0,63333.33,55.0
2302,2,True,True,True,Northern Janatabad,2680000000.0,89333.33,77.0
2303,1,False,False,False,Parand,315000000.0,10500.0,58.0
2304,1,True,False,True,Ostad Moein,1440000000.0,48000.0,62.0
2305,2,True,True,False,West Ferdows Boulevard,2200000000.0,73333.33,65.0
2306,1,True,True,True,Salsabil,1530000000.0,51000.0,60.0
2307,1,False,True,False,Salsabil,660000000.0,22000.0,35.0
2308,1,False,True,False,Azarbaijan,1100000000.0,36666.67,54.0
2309,2,True,True,True,Southern Program Organization,2250000000.0,75000.0,70.0
2310,3,True,True,True,Ghoba,6700000000.0,223333.33,122.0
2311,1,False,True,False,Salsabil,901000000.0,30033.33,54.0
2312,2,True,True,True,Shahryar,850000000.0,28333.33,80.0
2313,2,True,True,True,Salsabil,1750000000.0,58333.33,71.0
2314,4,True,True,False,Shahryar,7500000000.0,250000.0,220.0
2315,1,False,True,False,Qasr-od-Dasht,838000000.0,27933.33,61.0
2316,1,False,True,False,Hashemi,1078000000.0,35933.33,49.0
2317,2,True,True,True,Salsabil,1349550000.0,44985.0,55.0
2318,1,False,True,False,Hashemi,840000000.0,28000.0,41.0
2319,2,True,True,False,Salsabil,1100000000.0,36666.67,64.0
2320,4,True,True,False,Andisheh,4300000000.0,143333.33,240.0
2321,1,False,True,False,Hashemi,610000000.0,20333.33,32.0
2322,1,False,True,False,Hashemi,960000000.0,32000.0,52.0
2323,1,False,True,False,Salsabil,640000000.0,21333.33,50.0
2324,1,False,True,True,Eskandari,940000000.0,31333.33,32.0
2325,1,True,True,True,Azarbaijan,1150000000.0,38333.33,40.0
2326,1,False,True,True,Komeil,1460000000.0,48666.67,73.0
2327,1,True,True,False,Andisheh,755000000.0,25166.67,50.0
2328,1,False,True,False,Jeyhoon,745000000.0,24833.33,45.0
2329,2,True,True,False,Qasr-od-Dasht,1280000000.0,42666.67,65.0
2330,1,True,True,True,Salsabil,1150000000.0,38333.33,51.0
2331,3,True,True,False,Golestan,24000000000.0,800000.0,300.0
2332,2,True,True,False,Pardis,2700000000.0,90000.0,100.0
2333,2,True,True,True,Azarbaijan,1000000000.0,33333.33,55.0
2334,2,False,False,False,Kahrizak,2650000000.0,88333.33,200.0
2335,1,True,True,True,Karoon,1140000000.0,38000.0,38.0
2336,3,True,True,True,Farmanieh,9300000000.0,310000.0,140.0
2337,1,False,True,False,,640000000.0,21333.33,42.0
2338,1,True,True,False,Central Janatabad,2000000000.0,66666.67,58.0
2339,2,False,True,True,Jeyhoon,1200000000.0,40000.0,67.0
2340,1,True,True,False,Salsabil,870000000.0,29000.0,57.0
2341,2,True,True,False,Jeyhoon,1100000000.0,36666.67,53.0
2342,2,True,True,True,Niavaran,8900000000.0,296666.67,95.0
2343,3,True,True,True,Pirouzi,4350000000.0,145000.0,128.0
2344,2,False,False,True,Parand,350000000.0,11666.67,62.0
2345,1,False,True,False,Salsabil,1130000000.0,37666.67,60.0
2346,1,True,True,False,Salsabil,1100000000.0,36666.67,52.0
2347,1,False,True,False,Jeyhoon,1150100000.0,38336.67,52.0
2348,1,False,True,True,Karoon,965000000.0,32166.67,45.0
2349,1,True,True,True,Ekhtiarieh,3000000000.0,100000.0,60.0
2350,2,False,True,True,Valiasr,1700000000.0,56666.67,83.0
2351,3,True,True,True,Marzdaran,15800000000.0,526666.67,211.0
2352,2,True,True,False,Karoon,1430000000.0,47666.67,65.0
2353,2,False,True,False,Ostad Moein,1300000000.0,43333.33,115.0
2354,2,True,True,False,Central Janatabad,2100000000.0,70000.0,70.0
2355,1,False,True,False,Salsabil,870000000.0,29000.0,51.0
2356,2,True,True,True,Niavaran,7500000000.0,250000.0,100.0
2357,2,True,True,True,Zaferanieh,10200000000.0,340000.0,115.0
2358,3,True,True,True,Niavaran,17500000000.0,583333.33,160.0
2359,2,True,True,True,Hekmat,6500000000.0,216666.67,107.0
2360,2,True,False,True,Parand,500000000.0,16666.67,82.0
2361,2,True,True,True,Zaferanieh,18000000000.0,600000.0,135.0
2362,3,True,True,True,Ekhtiarieh,18000000000.0,600000.0,198.0
2363,2,True,True,True,Andisheh,1100000000.0,36666.67,85.0
2364,2,True,True,True,Shams Abad,3250000000.0,108333.33,92.0
2365,2,True,True,True,Zaferanieh,18000000000.0,600000.0,115.0
2366,3,True,True,True,ShahrAra,7200000000.0,240000.0,137.0
2367,1,True,True,True,East Ferdows Boulevard,2170000000.0,72333.33,65.0
2368,3,True,True,True,Farmanieh,22000000000.0,733333.33,175.0
2369,2,True,True,True,Gheitarieh,9800000000.0,326666.67,95.0
2370,3,True,True,True,Farmanieh,38500000000.0,1283333.33,225.0
2371,4,True,True,True,Niavaran,35000000000.0,1166666.67,270.0
2372,3,True,True,True,Niavaran,34000000000.0,1133333.33,200.0
2373,1,True,True,True,Northern Chitgar,1200000000.0,40000.0,60.0
2374,2,False,True,True,Shams Abad,3350000000.0,111666.67,88.0
2375,3,True,True,True,Niavaran,34000000000.0,1133333.33,250.0
2376,1,False,True,False,Pirouzi,1600000000.0,53333.33,55.0
2377,2,True,True,True,Ostad Moein,2435000000.0,81166.67,91.0
2378,2,True,True,False,Punak,2800000000.0,93333.33,80.0
2379,2,False,False,False,Parand,440000000.0,14666.67,74.0
2380,2,True,True,False,Pirouzi,1700000000.0,56666.67,90.0
2381,1,False,True,True,Si Metri Ji,750000000.0,25000.0,43.0
2382,2,False,True,True,Parand,430000000.0,14333.33,78.0
2383,2,True,False,True,Parand,385000000.0,12833.33,72.0
2384,2,False,False,False,Kahrizak,1200000000.0,40000.0,100.0
2385,2,True,False,False,Amirabad,4000000000.0,133333.33,110.0
2386,1,False,True,False,Islamshahr,580000000.0,19333.33,62.0
2387,1,False,False,False,Afsarieh,3150000000.0,105000.0,120.0
2388,2,True,True,True,Ekhtiarieh,9000000000.0,300000.0,120.0
2389,2,True,True,True,Ostad Moein,1790000000.0,59666.67,64.0
2390,3,True,True,True,Saadat Abad,9114000000.0,303800.0,147.0
2391,3,True,True,True,Kamranieh,8100000000.0,270000.0,140.0
2392,3,True,True,True,Heravi,7990000000.0,266333.33,170.0
2393,2,True,True,True,Heravi,7100000000.0,236666.67,109.0
2394,3,True,True,True,Aqdasieh,74400000000.0,2480000.0,310.0
2395,3,True,True,True,Farmanieh,33840000000.0,1128000.0,283.0
2396,1,False,False,False,Shahedshahr,297000000.0,9900.0,66.0
2397,2,False,True,False,Golestan,600000000.0,20000.0,75.0
2398,2,True,True,True,Ostad Moein,1670000000.0,55666.67,63.0
2399,2,True,True,True,Gholhak,6200000000.0,206666.67,77.0
2400,2,True,True,True,Shahr-e-Ziba,1600000000.0,53333.33,59.0
2401,5,True,False,False,Andisheh,6500000000.0,216666.67,220.0
2402,2,True,True,False,Southern Program Organization,2000000000.0,66666.67,66.0
2403,2,True,True,False,Shahr-e-Ziba,2450000000.0,81666.67,80.0
2404,1,False,False,True,Northren Jamalzadeh,1540000000.0,51333.33,55.0
2405,2,False,True,False,Andisheh,410000000.0,13666.67,63.0
2406,2,True,True,True,Punak,4000000000.0,133333.33,92.0
2407,2,True,True,True,Shahrake Gharb,5250000000.0,175000.0,88.0
2408,2,True,True,True,Pardis,770000000.0,25666.67,98.0
2409,2,True,True,True,Jeyhoon,1980000000.0,66000.0,75.0
2410,2,True,True,True,Pakdasht,1100000000.0,36666.67,114.0
2411,2,True,True,True,Punak,3000000000.0,100000.0,80.0
2412,1,False,False,False,Shahrake Qods,380000000.0,12666.67,50.0
2413,2,True,True,True,Punak,2950000000.0,98333.33,66.0
2414,2,True,True,True,Sattarkhan,650000000.0,21666.67,102.0
2415,2,True,True,True,Punak,3200000000.0,106666.67,72.0
2416,1,False,False,False,Qasr-od-Dasht,1860000000.0,62000.0,62.0
2417,2,False,True,True,Pakdasht,840000000.0,28000.0,110.0
2418,2,True,True,True,Zafar,5250000000.0,175000.0,70.0
2419,2,True,True,True,Saadat Abad,6000000000.0,200000.0,115.0
2420,1,False,True,False,West Ferdows Boulevard,1550000000.0,51666.67,55.0
2421,2,True,True,False,Jeyhoon,1780000000.0,59333.33,71.0
2422,1,True,True,True,West Ferdows Boulevard,2050000000.0,68333.33,58.0
2423,2,True,True,True,Shahrake Qods,1375000000.0,45833.33,125.0
2424,1,True,False,True,Shahran,1750000000.0,58333.33,42.0
2425,2,True,True,False,Narmak,2200000000.0,73333.33,66.0
2426,1,False,False,False,,650000000.0,21666.67,65.0
2427,4,False,False,False,Mehrabad,6200000000.0,206666.67,130.0
2428,1,True,True,True,Southern Program Organization,2450000000.0,81666.67,65.0
2429,1,False,False,False,Salsabil,760000000.0,25333.33,39.0
2430,2,False,True,True,Qasr-od-Dasht,1850000000.0,61666.67,60.0
2431,2,True,True,True,Salsabil,2260000000.0,75333.33,75.0
2432,1,False,True,False,Salsabil,1180000000.0,39333.33,70.0
2433,2,True,True,True,Salsabil,1600000000.0,53333.33,57.0
2434,1,False,True,False,Salsabil,800000000.0,26666.67,39.0
2435,2,False,False,False,Tehran Now,1700000000.0,56666.67,70.0
2436,2,True,True,True,Ekhtiarieh,6500000000.0,216666.67,110.0
2437,1,False,True,False,Qasr-od-Dasht,870000000.0,29000.0,47.0
2438,2,False,False,False,Northern Suhrawardi,6500000000.0,216666.67,114.0
2439,1,False,True,True,Southern Suhrawardi,2210000000.0,73666.67,60.0
2440,3,True,True,True,Islamshahr,1650000000.0,55000.0,115.0
2441,3,True,True,True,Heravi,5850000000.0,195000.0,110.0
2442,2,True,True,True,Jeyhoon,2050000000.0,68333.33,78.0
2443,2,True,True,True,Ekhtiarieh,4400000000.0,146666.67,80.0
2444,2,False,False,True,Parand,420000000.0,14000.0,78.0
2445,2,True,True,False,Andisheh,868000000.0,28933.33,73.0
2446,2,True,True,True,Andisheh,1200000000.0,40000.0,95.0
2447,2,True,True,False,Azarbaijan,1390000000.0,46333.33,63.0
